日期,商品名稱,買賣權別,身份別,買方交易口數,買方交易契約金額(千元),賣方交易口數,賣方交易契約金額(千元),交易口數買賣淨額,交易契約金額買賣淨額(千元),買方未平倉口數,買方未平倉契約金額(千元),賣方未平倉口數,賣方未平倉契約金額(千元),未平倉口數買賣淨額,未平倉契約金額買賣淨額(千元)
2016/10/4,臺指選擇權,CALL,外資及陸資,31081,102686,31730,104949,-649,-2263,79605,684154,35920,380413,43685,303741
2016/10/4,臺指選擇權,PUT,自營商,112531,119853,121033,132821,-8502,-12967,138525,147661,150432,205848,-11907,-58187
2016/10/4,臺指選擇權,PUT,投信,33,54,0,0,33,54,33,54,0,0,33,54
2016/10/4,臺指選擇權,PUT,外資及陸資,32175,66284,29939,70841,2236,-4557,98516,127948,47639,117063,50877,10885
2016/10/5,臺指選擇權,CALL,自營商,92162,164009,88608,129959,3554,34050,91901,386812,55311,333800,36590,53012
2016/10/5,臺指選擇權,CALL,投信,0,0,0,0,0,0,890,1971,890,1971,0,0
2016/10/5,臺指選擇權,CALL,外資及陸資,24102,73170,24394,77330,-292,-4160,78063,665531,36308,374451,41755,291080
2016/10/5,臺指選擇權,PUT,自營商,106684,128486,118852,138188,-12168,-9702,86517,141360,106723,208370,-20206,-67010
2016/10/5,臺指選擇權,PUT,投信,19,31,33,66,-14,-35,19,30,0,0,19,30
2016/10/5,臺指選擇權,PUT,外資及陸資,22276,48516,20019,51092,2257,-2576,90214,132742,47128,123359,43086,9383
2016/10/6,臺指選擇權,CALL,自營商,70789,123308,75253,169762,-4464,-46454,104255,401596,72220,393240,32035,8356
2016/10/6,臺指選擇權,CALL,投信,0,0,0,0,0,0,890,2026,890,2026,0,0
2016/10/6,臺指選擇權,CALL,外資及陸資,22943,82935,26140,102932,-3197,-19997,79682,678108,41165,402910,38517,275198
2016/10/6,臺指選擇權,PUT,自營商,100788,137844,88755,143133,12033,-5289,105846,135124,113964,189680,-8118,-54556
2016/10/6,臺指選擇權,PUT,投信,0,0,19,29,-19,-29,0,0,0,0,0,0
2016/10/6,臺指選擇權,PUT,外資及陸資,28928,68366,24058,71828,4870,-3463,97651,125105,49653,119009,47998,6096
2016/10/7,臺指選擇權,CALL,自營商,50889,84121,43844,74898,7045,9223,114045,398668,74859,383556,39186,15112
2016/10/7,臺指選擇權,CALL,投信,0,0,0,0,0,0,890,1886,890,1886,0,0
2016/10/7,臺指選擇權,CALL,外資及陸資,15576,53352,14862,58036,714,-4684,81912,667659,42666,402058,39246,265601
2016/10/7,臺指選擇權,PUT,自營商,67145,84337,71880,112219,-4735,-27881,118517,146223,131365,229293,-12848,-83070
2016/10/7,臺指選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
2016/10/7,臺指選擇權,PUT,外資及陸資,20694,49100,21393,60459,-699,-11359,103088,130586,55813,136173,47275,-5587
2016/10/11,臺指選擇權,CALL,自營商,186414,271335,186894,255676,-480,15659,118228,310901,79494,296006,38734,14895
2016/10/11,臺指選擇權,CALL,投信,0,0,0,0,0,0,890,1426,890,1426,0,0
2016/10/11,臺指選擇權,CALL,外資及陸資,57517,157782,50993,152100,6524,5682,88173,580169,42396,337671,45777,242498
2016/10/11,臺指選擇權,PUT,自營商,231196,358813,218995,355263,12201,3550,131011,181423,131645,279709,-634,-98286
2016/10/11,臺指選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
2016/10/11,臺指選擇權,PUT,外資及陸資,77397,206558,66924,200702,10473,5857,113083,158316,55340,153343,57743,4973
2016/10/12,臺指選擇權,CALL,自營商,145635,184264,125020,149849,20615,34415,98259,369641,58817,319665,39442,49976
2016/10/12,臺指選擇權,CALL,投信,0,0,0,0,0,0,890,1663,890,1663,0,0
2016/10/12,臺指選擇權,CALL,外資及陸資,38113,103438,33660,88658,4453,14780,88608,661589,41065,379265,47543,282324
2016/10/12,臺指選擇權,PUT,自營商,159076,185873,175640,205637,-16564,-19763,97909,130473,110504,149613,-12595,-19140
2016/10/12,臺指選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
2016/10/12,臺指選擇權,PUT,外資及陸資,43379,86018,35835,89613,7544,-3595,113566,118353,55867,112995,57699,5358
2016/10/13,臺指選擇權,CALL,自營商,95591,112215,114040,210203,-18449,-97989,110145,298901,89251,351318,20894,-52417
2016/10/13,臺指選擇權,CALL,投信,40,0,40,0,0,0,930,1314,930,1314,0,0
2016/10/13,臺指選擇權,CALL,外資及陸資,37732,117855,42487,135866,-4755,-18011,89255,587567,46467,347269,42788,240298
2016/10/13,臺指選擇權,PUT,自營商,139604,194409,117615,153817,21989,40593,114908,211406,105558,189328,9350,22078
2016/10/13,臺指選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
2016/10/13,臺指選擇權,PUT,外資及陸資,68445,152308,42347,125682,26098,26626,137342,168708,53536,132004,83806,36704
2016/10/14,臺指選擇權,CALL,自營商,86831,122859,89999,120477,-3168,2381,110862,269662,93035,296501,17827,-26839
2016/10/14,臺指選擇權,CALL,投信,0,0,0,0,0,0,930,1139,930,1139,0,0
2016/10/14,臺指選擇權,CALL,外資及陸資,34319,93598,33814,99436,505,-5838,92787,551135,49466,321726,43321,229409
2016/10/14,臺指選擇權,PUT,自營商,91797,163916,88831,153840,2966,10075,121874,241155,109704,210156,12170,30999
2016/10/14,臺指選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
2016/10/14,臺指選擇權,PUT,外資及陸資,43212,119259,37299,116640,5913,2619,144545,186924,54834,147128,89711,39796
2016/10/17,臺指選擇權,CALL,自營商,147866,195341,164918,213348,-17052,-18007,118560,262996,117677,318454,883,-55458
2016/10/17,臺指選擇權,CALL,投信,0,0,0,0,0,0,930,1039,930,1039,0,0
2016/10/17,臺指選擇權,CALL,外資及陸資,64539,167024,65243,158897,-704,8126,94245,553248,51568,319227,42677,234021
2016/10/17,臺指選擇權,PUT,自營商,158995,275798,138472,253719,20523,22079,140581,234719,107736,192818,32845,41901
2016/10/17,臺指選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
2016/10/17,臺指選擇權,PUT,外資及陸資,79798,219109,68327,219840,11471,-731,154573,176350,53374,144487,101199,31863
2016/10/18,臺指選擇權,CALL,自營商,129986,197345,94463,147594,35523,49751,136148,328842,99703,340227,36445,-11385
2016/10/18,臺指選擇權,CALL,投信,100,1,100,1,0,0,1030,1219,1030,1219,0,0
2016/10/18,臺指選擇權,CALL,外資及陸資,34528,102199,29325,90535,5203,11664,96585,615547,48645,354053,47940,261494
2016/10/18,臺指選擇權,PUT,自營商,117032,153471,136981,163468,-19949,-9997,133567,161140,120768,152579,12799,8561
2016/10/18,臺指選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
2016/10/18,臺指選擇權,PUT,外資及陸資,33110,69454,30113,83711,2997,-14257,155186,129360,51057,125753,104129,3607
2016/10/19,臺指選擇權,CALL,自營商,175673,435410,152950,263954,22723,171456,81596,314769,33443,235937,48153,78832
2016/10/19,臺指選擇權,CALL,投信,90,1,90,1,0,0,930,1342,930,1342,0,0
2016/10/19,臺指選擇權,CALL,外資及陸資,45442,129859,38688,111138,6754,18721,72678,624960,30883,316661,41795,308299
2016/10/19,臺指選擇權,PUT,自營商,143974,162442,205108,209810,-61134,-47368,53786,89006,66221,146957,-12435,-57951
2016/10/19,臺指選擇權,PUT,投信,45,108,0,0,45,108,45,104,0,0,45,104
2016/10/19,臺指選擇權,PUT,外資及陸資,34832,55365,31212,72036,3620,-16670,61130,95141,35642,117149,25488,-22008
2016/10/20,臺指選擇權,CALL,自營商,81172,165484,74350,190196,6822,-24712,109931,375725,55014,313899,54917,61826
2016/10/20,臺指選擇權,CALL,投信,0,0,0,0,0,0,930,1405,930,1405,0,0
2016/10/20,臺指選擇權,CALL,外資及陸資,26022,92842,28617,107965,-2595,-15123,73672,646137,34496,342634,39176,303503
2016/10/20,臺指選擇權,PUT,自營商,117792,168789,112316,215454,5476,-46665,93321,110465,100254,200732,-6933,-90267
2016/10/20,臺指選擇權,PUT,投信,29,51,45,95,-16,-43,29,51,0,0,29,51
2016/10/20,臺指選擇權,PUT,外資及陸資,31630,79745,34966,100213,-3336,-20468,65234,83666,43055,123341,22179,-39675
2016/10/21,臺指選擇權,CALL,自營商,70791,148200,63452,121405,7339,26795,118984,368216,56725,293952,62259,74264
2016/10/21,臺指選擇權,CALL,投信,0,0,0,0,0,0,930,1251,930,1251,0,0
2016/10/21,臺指選擇權,CALL,外資及陸資,27166,82699,26113,85955,1053,-3256,78205,631608,37977,337963,40228,293645
2016/10/21,臺指選擇權,PUT,自營商,106648,175111,105648,190836,1000,-15726,105393,118044,111278,225762,-5885,-107718
2016/10/21,臺指選擇權,PUT,投信,0,0,29,53,-29,-53,0,0,0,0,0,0
2016/10/21,臺指選擇權,PUT,外資及陸資,38955,94708,37300,109315,1655,-14607,73514,91918,49665,146965,23849,-55047
2016/10/24,臺指選擇權,CALL,自營商,61988,123955,59019,123100,2969,855,123510,415902,58270,334930,65240,80972
2016/10/24,臺指選擇權,CALL,投信,0,0,0,0,0,0,930,1419,930,1419,0,0
2016/10/24,臺指選擇權,CALL,外資及陸資,26426,84443,25728,84749,698,-306,79180,673552,38213,365265,40967,308287
2016/10/24,臺指選擇權,PUT,自營商,90506,121548,81110,112916,9396,8632,105438,100856,102216,150096,3222,-49240
2016/10/24,臺指選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
2016/10/24,臺指選擇權,PUT,外資及陸資,28234,63095,26363,63666,1871,-571,75109,76361,49386,115482,25723,-39121
2016/10/25,臺指選擇權,CALL,自營商,101102,226541,92945,179994,8157,46547,135631,553515,62100,396393,73531,157122
2016/10/25,臺指選擇權,CALL,投信,40,390,12,115,28,275,958,2082,930,1816,28,266
2016/10/25,臺指選擇權,CALL,外資及陸資,36814,125147,30960,110577,5854,14570,82781,761463,35955,405903,46826,355560
2016/10/25,臺指選擇權,PUT,自營商,113743,136443,120155,124143,-6412,12300,112199,90066,115343,94560,-3144,-4494
2016/10/25,臺指選擇權,PUT,投信,59,81,40,3,19,78,47,81,28,2,19,79
2016/10/25,臺指選擇權,PUT,外資及陸資,32161,65946,27679,63047,4482,2899,81189,65828,50986,84825,30203,-18997
2016/10/26,臺指選擇權,CALL,自營商,108259,176503,114872,181519,-6613,-5015,102178,385087,42358,277690,59820,107397
2016/10/26,臺指選擇權,CALL,投信,0,0,28,225,-28,-225,930,1481,930,1481,0,0
2016/10/26,臺指選擇權,CALL,外資及陸資,33189,85388,28970,80014,4219,5374,81326,691490,34583,360617,46743,330873
2016/10/26,臺指選擇權,PUT,自營商,115099,150037,140946,176067,-25847,-26029,74772,104591,75130,138402,-358,-33811
2016/10/26,臺指選擇權,PUT,投信,28,1,47,94,-19,-93,0,0,0,0,0,0
2016/10/26,臺指選擇權,PUT,外資及陸資,35188,77703,26788,64121,8400,13581,76856,83579,44699,93741,32157,-10162
2016/10/27,臺指選擇權,CALL,自營商,92049,144559,98428,187180,-6379,-42621,110215,329496,56828,283426,53387,46070
2016/10/27,臺指選擇權,CALL,投信,0,0,0,0,0,0,930,1131,930,1131,0,0
2016/10/27,臺指選擇權,CALL,外資及陸資,33521,102006,32651,102735,870,-728,84757,639151,37151,334618,47606,304533
2016/10/27,臺指選擇權,PUT,自營商,109702,182081,92801,171954,16901,10127,98885,136460,82366,174896,16519,-38436
2016/10/27,臺指選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
2016/10/27,臺指選擇權,PUT,外資及陸資,49156,110795,33337,97946,15819,12849,91745,104972,43789,106415,47956,-1443
2016/10/28,臺指選擇權,CALL,自營商,63531,108949,62718,107754,813,1195,114968,326940,60679,281041,54289,45899
2016/10/28,臺指選擇權,CALL,投信,0,0,0,0,0,0,930,1111,930,1111,0,0
2016/10/28,臺指選擇權,CALL,外資及陸資,23547,68771,21298,65455,2249,3315,87610,634718,37675,329965,49935,304753
2016/10/28,臺指選擇權,PUT,自營商,87764,120904,87465,134784,299,-13881,106526,139531,89728,189317,16798,-49786
2016/10/28,臺指選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
2016/10/28,臺指選擇權,PUT,外資及陸資,35671,84000,23478,65699,12193,18301,104979,130296,44851,114176,60128,16120
2016/10/31,臺指選擇權,CALL,自營商,124591,191954,130391,177245,-5800,14709,116099,359647,67670,281390,48429,78257
2016/10/31,臺指選擇權,CALL,投信,20,14,0,0,20,14,950,1180,930,1151,20,29
2016/10/31,臺指選擇權,CALL,外資及陸資,47051,121157,42202,117728,4849,3429,93545,663862,38829,342966,54716,320896
2016/10/31,臺指選擇權,PUT,自營商,156376,296133,157600,263573,-1224,32561,108300,142107,92703,171014,15597,-28907
2016/10/31,臺指選擇權,PUT,投信,0,0,20,63,-20,-63,0,0,20,35,-20,-35
2016/10/31,臺指選擇權,PUT,外資及陸資,70213,185902,48138,144142,22075,41761,125235,156406,43003,110963,82232,45443
2016/11/1,臺指選擇權,CALL,自營商,96792,123166,102904,179378,-6112,-56212,118844,338981,76595,320656,42249,18325
2016/11/1,臺指選擇權,CALL,投信,0,0,0,0,0,0,950,1197,930,1179,20,18
2016/11/1,臺指選擇權,CALL,外資及陸資,31903,89149,29941,81544,1962,7605,96616,672552,39935,344582,56681,327970
2016/11/1,臺指選擇權,PUT,自營商,122550,193694,112560,161504,9990,32190,117190,158638,91649,153272,25541,5366
2016/11/1,臺指選擇權,PUT,投信,0,0,0,0,0,0,0,0,20,26,-20,-26
2016/11/1,臺指選擇權,PUT,外資及陸資,37958,103720,31741,84164,6217,19556,131791,177285,43378,114662,88413,62623
2016/11/2,臺指選擇權,CALL,自營商,188392,229849,246465,282009,-58073,-52160,107751,256610,77925,293927,29826,-37317
2016/11/2,臺指選擇權,CALL,投信,27,32,10,4,17,28,956,862,930,829,26,33
2016/11/2,臺指選擇權,CALL,外資及陸資,44940,98693,42082,102970,2858,-4277,95980,546374,41977,285164,54003,261210
2016/11/2,臺指選擇權,PUT,自營商,222878,567186,211077,432926,11801,134259,92644,259485,71577,223753,21067,35732
2016/11/2,臺指選擇權,PUT,投信,20,149,0,0,20,149,0,0,0,0,0,0
2016/11/2,臺指選擇權,PUT,外資及陸資,78703,227261,66991,210466,11712,16795,131343,322972,43527,189010,87816,133962
2016/11/3,臺指選擇權,CALL,自營商,100202,181651,102079,191581,-1877,-9929,116775,230375,88783,259756,27992,-29381
2016/11/3,臺指選擇權,CALL,投信,21,36,26,25,-5,10,951,664,930,628,21,36
2016/11/3,臺指選擇權,CALL,外資及陸資,29440,86374,29579,97191,-139,-10817,96617,470779,42711,249955,53906,220824
2016/11/3,臺指選擇權,PUT,自營商,96413,254145,92444,269721,3969,-15577,106515,332530,81494,308133,25021,24397
2016/11/3,臺指選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
2016/11/3,臺指選擇權,PUT,外資及陸資,41838,146802,38525,162502,3313,-15700,138274,394387,47125,240286,91149,154101
2016/11/4,臺指選擇權,CALL,自營商,69438,122561,86517,141670,-17079,-19109,114055,223200,103149,264476,10906,-41276
2016/11/4,臺指選擇權,CALL,投信,0,0,21,33,-21,-33,930,591,930,591,0,0
2016/11/4,臺指選擇權,CALL,外資及陸資,25433,69067,23718,72305,1715,-3238,101753,456129,46130,245651,55623,210478
2016/11/4,臺指選擇權,PUT,自營商,79681,214217,82231,217737,-2550,-3520,110406,351724,88001,328701,22405,23023
2016/11/4,臺指選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
2016/11/4,臺指選擇權,PUT,外資及陸資,53792,156721,34932,126134,18860,30587,163739,477027,53722,273788,110017,203239
2016/11/7,臺指選擇權,CALL,自營商,109202,240334,108264,217845,938,22489,124647,345387,112938,401989,11709,-56602
2016/11/7,臺指選擇權,CALL,投信,20,65,0,0,20,65,950,913,930,839,20,74
2016/11/7,臺指選擇權,CALL,外資及陸資,28062,83531,25556,97324,2506,-13793,109872,583259,51765,343296,58107,239963
2016/11/7,臺指選擇權,PUT,自營商,117881,201293,119309,225823,-1428,-24530,127470,228418,106544,220864,20926,7554
2016/11/7,臺指選擇權,PUT,投信,0,0,20,72,-20,-72,0,0,20,66,-20,-66
2016/11/7,臺指選擇權,PUT,外資及陸資,48317,93319,32822,84222,15495,9098,177669,280648,52172,169076,125497,111572
2016/11/8,臺指選擇權,CALL,自營商,109829,205151,108628,189379,1201,15772,133030,357213,120080,401748,12950,-44535
2016/11/8,臺指選擇權,CALL,投信,0,0,8,28,-8,-28,942,887,930,841,12,46
2016/11/8,臺指選擇權,CALL,外資及陸資,47517,119017,35344,121188,12173,-2171,124185,614373,53849,368453,70336,245920
2016/11/8,臺指選擇權,PUT,自營商,117767,189181,127966,200334,-10199,-11153,132511,207652,121804,205692,10707,1960
2016/11/8,臺指選擇權,PUT,投信,8,20,0,0,8,20,0,0,12,28,-12,-28
2016/11/8,臺指選擇權,PUT,外資及陸資,65000,119951,37325,107704,27675,12247,206738,266429,53573,162238,153165,104191
2016/11/9,臺指選擇權,CALL,自營商,409904,780803,510316,801599,-100412,-20796,100774,187415,103528,198719,-2754,-11304
2016/11/9,臺指選擇權,CALL,投信,204,504,16,20,188,484,1130,772,930,357,200,415
2016/11/9,臺指選擇權,CALL,外資及陸資,171283,376119,176895,419057,-5612,-42938,95348,344590,58875,199879,36473,144711
2016/11/9,臺指選擇權,PUT,自營商,524221,1443125,545095,1444071,-20874,-946,89131,446667,94066,559927,-4935,-113260
2016/11/9,臺指選擇權,PUT,投信,12,27,0,0,12,27,0,0,0,0,0,0
2016/11/9,臺指選擇權,PUT,外資及陸資,253360,909444,243328,917978,10032,-8534,159330,738710,57839,426287,101491,312423
2016/11/10,臺指選擇權,CALL,自營商,148596,253946,143933,299612,4663,-45666,108293,291603,106042,342184,2251,-50581
2016/11/10,臺指選擇權,CALL,投信,0,0,0,0,0,0,1130,1612,930,472,200,1140
2016/11/10,臺指選擇權,CALL,外資及陸資,51247,180151,53429,180890,-2182,-739,96543,486630,62280,314688,34263,171942
2016/11/10,臺指選擇權,PUT,自營商,151206,201707,157548,206859,-6342,-5152,105630,169366,116446,183646,-10816,-14280
2016/11/10,臺指選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
2016/11/10,臺指選擇權,PUT,外資及陸資,60012,121959,40000,111220,20012,10739,178576,188631,56962,133701,121614,54930
2016/11/11,臺指選擇權,CALL,自營商,162943,242171,198116,235797,-35173,6374,109051,202940,141996,218750,-32945,-15810
2016/11/11,臺指選擇權,CALL,投信,0,0,0,0,0,0,1130,473,930,238,200,235
2016/11/11,臺指選擇權,CALL,外資及陸資,55900,146529,65534,172980,-9634,-26451,99143,341293,74636,215635,24507,125658
2016/11/11,臺指選擇權,PUT,自營商,180038,508217,180591,478285,-553,29932,106068,422145,117441,447802,-11373,-25657
2016/11/11,臺指選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
2016/11/11,臺指選擇權,PUT,外資及陸資,99329,344951,82906,325925,16423,19026,197819,592937,59704,336153,138115,256784
2016/11/14,臺指選擇權,CALL,自營商,181211,260255,186961,265159,-5750,-4904,113407,198730,151875,208421,-38468,-9691
2016/11/14,臺指選擇權,CALL,投信,0,0,0,0,0,0,1130,327,930,212,200,115
2016/11/14,臺指選擇權,CALL,外資及陸資,48818,127327,48255,121704,563,5623,104286,350362,79220,208018,25066,142344
2016/11/14,臺指選擇權,PUT,自營商,167338,371891,155432,383752,11906,-11861,121364,418880,120903,450552,461,-31672
2016/11/14,臺指選擇權,PUT,投信,10,7,0,0,10,7,10,7,0,0,10,7
2016/11/14,臺指選擇權,PUT,外資及陸資,68000,190053,62835,182584,5165,7469,202245,580409,58939,339213,143306,241196
2016/11/15,臺指選擇權,CALL,自營商,133464,165104,129636,174939,3828,-9835,119412,183139,154010,195176,-34598,-12037
2016/11/15,臺指選擇權,CALL,投信,115,1,115,1,0,0,1245,181,1045,166,200,15
2016/11/15,臺指選擇權,CALL,外資及陸資,41615,102230,36118,94870,5497,7360,107873,336545,77409,182118,30464,154427
2016/11/15,臺指選擇權,PUT,自營商,114744,196820,125275,252262,-10531,-55441,117506,387281,127602,469093,-10096,-81812
2016/11/15,臺指選擇權,PUT,投信,10,5,10,8,0,-4,12,5,2,0,10,5
2016/11/15,臺指選擇權,PUT,外資及陸資,53253,187802,48867,172373,4386,15430,213077,613172,65276,384923,147801,228249
2016/11/16,臺指選擇權,CALL,自營商,149344,253022,169411,264634,-20067,-11612,55243,159923,47170,191274,8073,-31351
2016/11/16,臺指選擇權,CALL,投信,145,1,145,1,0,0,960,108,960,108,0,0
2016/11/16,臺指選擇權,CALL,外資及陸資,37647,88129,32411,80195,5236,7934,75689,345810,29181,183373,46508,162437
2016/11/16,臺指選擇權,PUT,自營商,148441,215527,166088,240451,-17647,-24924,46939,160614,59544,190846,-12605,-30232
2016/11/16,臺指選擇權,PUT,投信,0,0,10,0,-10,0,0,0,0,0,0,0
2016/11/16,臺指選擇權,PUT,外資及陸資,34175,89080,31609,82770,2566,6310,102452,330063,43279,230877,59173,99186
2016/11/17,臺指選擇權,CALL,自營商,77912,143619,77937,158606,-25,-14987,70366,195174,62456,244624,7910,-49450
2016/11/17,臺指選擇權,CALL,投信,0,0,0,0,0,0,960,84,960,84,0,0
2016/11/17,臺指選擇權,CALL,外資及陸資,27094,88179,26167,87428,927,752,79918,359380,32500,197431,47418,161949
2016/11/17,臺指選擇權,PUT,自營商,92609,160417,88301,202157,4308,-41740,76277,177657,84577,241381,-8300,-63724
